grupo,ano,fecha_de_la_primera_nota_que_refiere_al_hallazgo,estado,cve_ente,ciudad_o_localidad,municipio,cve_muni,sitio_de_hallazgo,latitud,longitud,numero_de_fosas,numero_de_cuerpos,masculino,femenino,restos_si_1_no_0,total_restos,osamentas,total_de_cuerpos_y_osamentas,personas_identificadas,pdfs,vinculo_al_archivo_de_internet,nombre_del_medio,vinculo_web_al_medio_digital,averiguacion_previa_estatus_ap_ci,personas_consignadas,delitos_por_los_que_fueron_consignados,estado_procesal,observaciones,fosas_altas,cuerpos_altos,restos_altos
grupo_uno,2018,24/11/18,Puebla,21,na,Chalchicomula de Sesma,45,En el paraje Murillo,na,na,1,3,na,na,0,0,0,3,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=336223723&idc=2621&servicio=4&costo=154240,Reforma; R�cord; Excelsior; La Jornada; Milenio,na,na,na,na,na,na,1,3,0
grupo_uno,2018,24/11/18,Puebla,21,na,Palmar de Bravo,110,En la comunidad de Encrucijada,na,na,1,4,na,na,0,0,0,4,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=336223723&idc=2621&servicio=4&costo=154240,Reforma; R�cord; Excelsior; La Jornada; Milenio,na,na,na,na,na,na,1,4,0
grupo_uno,2018,24/11/18,Puebla,21,na,Palmar de Bravo,110,na,na,na,1,1,na,na,0,0,0,1,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=336223723&idc=2621&servicio=4&costo=154240,Reforma; R�cord; Excelsior; La Jornada; Milenio,na,na,na,na,na,na,1,1,0
grupo_dos,2018,07/05/18,Quintana Roo,23,Tres Reyes,Benito Juárez,5,Casa de seguridad en la localidad de Tres Reyes,na,na,1,na,na,na,0,0,na,na,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=316904746&idc=2621&servicio=4&costo=10191,El Sol de M�xico,na,na,na,na,na,"La nota se centra en un enfrentamiento y menciona la fosa, pero el sitio se todav�a no se investigaba para saber cu�ntos cuerpos hab�a en la presunta fosa",1,na,na
grupo_dos,2018,26/03/18,Sinaloa,25,na,Ahome,1,Predio a espaldas del fraccionamiento Urbi Villa del Rey,na,na,1,2,na,na,0,0,0,2,na,csv,http://www.especialistas.com.mx/saiweb/viewer.aspx?file=SA6CN4vCWFEHE12iNRaokWFuxQsINW5PD@@TyhumZtU0D/NayVGk4DbCtGIVFTRNi&opcion=0&encrip=1,Uno m�s Uno,na,na,na,na,na,na,1,2,0
grupo_uno,2018,09/08/18,Sinaloa,25,na,Ahome,1,Las Grullas Margen Derecha,na,na,2,5,na,na,0,0,0,5,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=326013475&idc=2621&servicio=4&costo=35836,El Sol de M�xico; Exc�lsior; Uno m�s uno,na,na,na,na,na,na,6,6,0
grupo_dos,2018,06/06/18,Sinaloa,25,na,Rosario,14,Arroyo Picachos en la Sindicatura de Cacalot�n,na,na,1,0,na,na,0,0,1,1,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=320004171&idc=2621&servicio=4&costo=173332,Uno m�s Uno,na,na,na,na,na,na,1,1,0
grupo_dos,2018,17/10/18,Sonora,26,na,Nogales,43,Colonia Fundo Legal,na,na,1,2,0,2,0,0,0,2,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=332551255&idc=2621&servicio=4&costo=0,El Imparcial de Sonora,na,na,na,na,na,na,1,2,0
grupo_dos,2018,08/11/18,Tabasco,27,na,Para�so,14,Ejido El Hormiguero,na,na,4,7,na,na,0,0,0,7,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=334640601&idc=2621&servicio=4&costo=2370,El D�a,na,na,na,na,na,na,4,7,0
grupo_dos,2018,08/11/18,Tabasco,27,na,Para�so,14,Rancher�a Monte Adentro,na,na,1,1,na,na,0,0,0,1,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=334640601&idc=2621&servicio=4&costo=2370,El D�a,na,na,na,na,na,na,1,1,0
grupo_dos,2018,19/02/18,Veracruz de Ignacio de la Llave,30,na,Ixhuatl�n del Sureste,82,Kil�metro 3+800 de la autopista La Tinaja-Cosoleacaque,na,na,1,0,na,na,0,0,5,5,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=304774610&idc=2621&servicio=4&costo=16660,Uno m�s Uno,na,na,na,na,na,na,1,5,0
grupo_dos,2018,31/10/18,Zacatecas,32,na,R�o Grande,39,La comunidad de Los M�rquez,na,na,3,4,3,1,0,0,0,4,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=333924221&idc=2621&servicio=4&costo=27571,El Sol de M�xico,na,na,na,na,na,na,3,4,0
grupo_dos,2018,31/03/18,Zacatecas,32,na,Villa de Cos,51,na,na,na,2,2,na,na,0,0,0,2,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=310686109&idc=2621&servicio=4&costo=33756,Exc�lsior,na,na,na,na,na,na,2,2,0
grupo_dos,2018,31/03/18,Zacatecas,32,na,Villa de Cos,51,Predio La Presa,na,na,4,3,na,na,0,0,0,3,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=310686109&idc=2621&servicio=4&costo=33756,Exc�lsior,na,na,na,na,na,na,4,3,0
grupo_dos,2018,31/03/18,Zacatecas,32,na,Valpara�so ,49,En un camino de terracer�a que conduce a la comunidad de El Infiernillo,na,na,1,5,na,2,0,0,0,2,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=310686109&idc=2621&servicio=4&costo=33756,Exc�lsior ,na,na,na,na,na,na,1,5,0
grupo_dos,2018,31/03/18,Zacatecas,32,na,Mazapil,26,Tiros de mina ,na,na,1,3,na,na,0,0,0,3,na,csv,http://www.emedios.com.mx/genericas/detallenotaenlace.aspx?id=310686109&idc=2621&servicio=4&costo=33756,Exc�lsior ,na,na,na,na,na,na,1,3,0
grupo_dos,2019,25/11/19,Baja California ,02,na,Tijuana,4,"En una zona de maleza junto al r�o Alamar, en la colonia Granjas Familiares",na,na,na,10,na,na,1,na,0,10,na,csv,na,La Razón; Excelsior,na,na,na,na,na,na,na,10,0
grupo_dos,2019,21/05/19,Baja California Sur,03,na,Muleg�,2,"En la comunidad el vizca�no, en el ejido emiliano zapata",na,na,2,3,2,1,0,0,0,3,na,csv,na,Exc�lsior; Reforma,na,na,na,na,na,na,2,3,0
grupo_uno,2019,11/07/19,Chihuahua,08,na,Aldama,2, Una bodega que se encuentra en el kil�metro 35 de la carretera que conduce a Ojinaga sobre una brecha de terracer�a conocida como la Sabana y/o Ger�nimo. ,na,na,1,6,na,na,0,0,0,6,na,csv,na,La Jornada; El Sol de M�xico; Ovaciones,na,na,na,na,na,na,6,8,0
grupo_dos,2019,04/05/19,Chihuahua,08,na,Carich�,12,"En el ejido ""el sauz"".",na,na,3,na,na,na,1,na,na,na,na,csv,na,La Jornada; Reforma,na,na,na,na,na,na,3,na,na
grupo_dos,2019,23/07/19,Chihuahua,08,na,Juárez,37,"Carretera Ciudad Ju�rez-Casas Grandes, a la altura del kil�metro 11",na,na,2,4,na,na,0,0,0,4,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=361068684&idc=2621&servicio=4&costo=17617,Reforma,na,na,na,na,na,na,2,4,0
grupo_dos,2019,26/07/19,Chihuahua,08,na,Juárez,37,En la carretera Ju�rez-Casas Grandes.  Aproximadamente a 600 metros de la carretera,na,na,1,1,1,0,0,0,0,1,na,csv,http://www.especialistas.com.mx/saiweb/viewer.aspx?file=SA6CN4vCWFEHE12iNRaokeGut32FTZkI5pHqRQ8YLkEDerslpm4p/JBU0li6/6dc&opcion=0&encrip=1,Ovaciones,na,na,na,na,na,na,1,1,0
grupo_dos,2019,26/07/19,Chihuahua,08,na,Juárez,37,En un predio en la Calle Jim�nez a la altura del kil�metro 10 de la carretera Ju�rez-Casas Grandes.,na,na,1,0,na,na,0,0,1,1,na,csv,http://www.especialistas.com.mx/saiweb/viewer.aspx?file=SA6CN4vCWFEHE12iNRaokeGut32FTZkI5pHqRQ8YLkEDerslpm4p/JBU0li6/6dc&opcion=0&encrip=1,Ovaciones,na,na,na,na,na,na,1,1,0
grupo_dos,2019,20/05/19,Chihuahua,08,na,Juárez,37,En el patio de una vivienda en la colonia nuevo m�xico,na,na,1,1,0,1,0,0,0,5,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=355000825&idc=2621&servicio=4&costo=41538,Exc�lsior,na,na,na,na,na,na,1,1,0
grupo_dos,2019,20/05/19,Chihuahua,08,na,Juárez,37,en la colonia Felipe Angeles,na,na,1,1,1,0,0,0,0,1,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=355000825&idc=2621&servicio=4&costo=41538,Exc�lsior,na,na,na,na,na,na,1,1,0
grupo_dos,2019,20/05/19,Chihuahua,08,na,Juárez,37,en la colonia Villa Residencial del Real,na,na,1,1,1,0,0,0,0,1,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=355000825&idc=2621&servicio=4&costo=41538,Exc�lsior,na,na,na,na,na,na,1,1,0
grupo_dos,2019,20/04/19,Chihuahua,08,na,Camargo ,11,"en una brecha al norte del kil�metro 29 de ta carretera a Casas Grandes, cerca del �rea conocida como Cerro del Caballo",na,na,5,5,na,na,0,0,0,5,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=351543448&idc=2621&servicio=4&costo=31504,Reforma,na,na,na,na,na,na,5,5,0
grupo_uno,2019,11/12/19,Colima,06,na,Armería,1,en un predio aleda�o a la playa El Para�so,na,na,1,7,na,na,0,0,0,7,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=375503039&idc=2621&servicio=4&costo=20020,El Universal; Metro; Reforma ,na,na,na,na,na,na,3,7,0
grupo_uno,2019,18/02/19,Colima,06,na,Manzanillo,7,en un terreno aleda�o a la carretera manzanillo-cihuatl�n,na,na,10,10,na,na,0,0,0,10,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=352938941&idc=2621&servicio=4&costo=41701,El Pa�s; Reforma,na,na,na,na,na,na,10,10,0
grupo_uno,2019,13/02/19,Colima,06,na,Tecomán,9,"comunidad Santa Rosa, en el municipio de Tecom�n. ",na,na,49,69,61,8,0,0,0,69,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=348544249&idc=2621&servicio=4&costo=30366,La Jornada; El Universal; El Pa�s; Diario de M�xico; Reforma; La Raz�n; Milenio; Uno m�s uno; El D�a Exc�lsior,na,na,na,na,na,na,49,69,0
grupo_dos,2019,12/12/19,Guanajuato,11,na,Irapuato,17,en una vivienda del Ejido de San Antonio Rico,na,na,1,4,NA,NA,0,0,0,4,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=375655068&idc=2621&servicio=4&costo=17220,El Universal,na,na,na,na,na,na,1,4,0
grupo_uno,2019,26/11/19,Guerrero,12,na,Acapulco de Juárez,1,"en un terreno de la Colonia Alta Cuauht�moc, en Acapulco",na,na,3,6,na,na,0,0,0,6,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=373519438&idc=2621&servicio=4&costo=24510,Reforma; Ovaciones; Exc�lsior ,na,na,na,na,na,na,3,6,0
grupo_dos,2019,15/12/19,Guerrero,12,na,Acapulco de Juárez,1,en la parte alta de la colonia La Mira,na,na,21,9,na,na,1,1,0,9,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=375910101&idc=2621&servicio=4&costo=34704,La Jornada,na,na,na,na,na,La nota menciona que se hicieron b�squedas en 21 posibles fosas,21,9,1
grupo_uno,2019,19/11/19,Guerrero,12,na,Acapulco de Juárez,1,a dos kil�metros de distancia de la calle 2 de la colonia Sim�n Bol�var de Acapulco,na,na,1,5,3,2,0,0,0,5,5,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=372812133&idc=2621&servicio=4&costo=134820,El Universal,na,na,na,na,na,na,1,5,0
grupo_dos,2019,16/02/19,Guerrero,12,na,Huitzuco de los Figueroa ,34,na,na,na,na,na,na,na,1,100,0,0,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=345073350&idc=2621&servicio=4&costo=73264,La Jornada,na,na,na,na,na,na,na,na,100
grupo_dos,2019,28/04/19,Guerrero,12,na,Huitzuco de los Figueroa ,34,na,na,na,1,na,na,na,0,0,0,na,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=352311375&idc=2621&servicio=4&costo=20276,La Jornada,na,na,na,na,na,na,1,na,na
grupo_dos,2019,23/03/19,Guerrero,12,na,Iguala de la Independencia,35,el hallazgo se hizo en un paraje llamado la laguna II,na,na,1,3,na,na,0,0,0,3,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=348672016&idc=2621&servicio=4&costo=37355,La Jornada,na,na,na,na,na,na,1,3,0
grupo_dos,2019,02/05/19,Guerrero,12,na,Iguala de la Independencia,35,na,na,na,2,2,na,na,0,0,0,2,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=352720656&idc=2621&servicio=4&costo=13050,R�cord,na,na,na,na,na,na,2,2,0
grupo_dos,2019,28/04/19,Guerrero,12,na,Chilpancingo de los Bravo,29,cerro de Coapango,na,na,1,7,na,na,0,0,0,7,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=352311375&idc=2621&servicio=4&costo=20276,La Jornada,na,na,na,na,na,na,1,7,0
grupo_dos,2019,21/11/19,Guerrero,12,na,Tlapa de Comonfort,66,na,na,na,1,1,1,0,0,0,0,1,1,csv,http://www.especialistas.com.mx/saiweb/viewer.aspx?file=SA6CN4vCWFEHE12iNRaokVNgREbiSG1rlLFSOlIWnnVaDwzi1erMNQ4pWnge6muj&opcion=0&encrip=1,EL FINANCIERO,na,na,na,na,na,Caso Arnulfo Cer�n ,1,1,0
grupo_dos,2019,29/01/19,Guerrero,12,na,Chilpancingo de los Bravo,29,Colonia Terrazas,na,na,1,1,na,na,1,na,0,1,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=343095531&idc=2621&servicio=4&costo=46031,La Jornada,na,na,na,na,na,na,1,1,0
grupo_uno,2019,12/05/19,Jalisco,14,na,Guadalajara,39,"en la colonia quinta velarde, en la calle rio bravo",na,na,1,7,na,na,0,0,0,7,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=353668533&idc=2621&servicio=4&costo=65360,Milenio; El Sol de M�xico; Exc�lsior; La Prensa,na,na,na,na,na,7 cr�neos,1,7,0
grupo_dos,2019,26/11/19,Jalisco,14,na,Lagos de Moreno,53,en la comunidad de El Chayotillo y en el poblado de El Chipinque,na,na,2,8,na,na,1,0,0,8,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=373507476&idc=2621&servicio=4&costo=30260,Uno M�s Uno,na,na,na,na,na,na,2,8,na
grupo_uno,2019,14/11/19,Jalisco,14,na,Tlajomulco de Zúñiga,97,en el poblado de El Zapote,na,na,1,31,25,6,1,na,na,31,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=373351045&idc=2621&servicio=4&costo=20207,El Financiero; La Raz�n; Reporte �ndigo ,na,na,na,na,na,na,1,31,na
grupo_uno,2019,15/12/19,Jalisco,14,na,Tlajomulco de Zúñiga,97,en una finca de la colonia El Mirador,na,na,1,50,na,na,0,0,0,50,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=376986064&idc=2621&servicio=4&costo=127971,Exc�lsior; La Jornada; Reporte �ndigo,na,na,na,na,na,Familiares de FUNDEJ mencionan que la cifra podr�a ser de m�s de 500 restos ,1,50,na
grupo_dos,2019,15/07/19,Jalisco,14,na,Tonalá,101,vivienda ubicada en las calles de Ju�rez y Ni�os H�roes de la colonia La Puerta,na,na,na,3,na,na,0,0,0,3,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=360253128&idc=2621&servicio=4&costo=8772,�Exc�lsior,na,na,na,na,na,na,na,3,0
grupo_uno,2019,19/07/19,Jalisco,14,na,Tonalá,101,"en una casa de seguridad, la cual era usada por la delincuencia organizada en la colonia Santa Cruz de Las Huertas",na,na,1,10,na,na,0,0,0,10,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=361331405&idc=2621&servicio=4&costo=25064,Exc�lsior; La Jornada; El Universal; la Raz�n,na,na,na,na,na,na,1,10,0
grupo_uno,2019,10/09/19,Jalisco,14,na,Zapopan,120,en las inmediaciones de la colonia La Primavera,na,na,1,29,27,2,1,na,0,29,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=367253138&idc=2621&servicio=4&costo=30520,El Universal; El Financiero; Ovaciones; Reforma; La Jornada; La Raz�n,na,na,na,na,na,fueron localizados en 119 bolsas ,1,44,na
grupo_uno,2019,15/04/19,Jalisco,14,na,Zapopan,120,colonia el colli ubano,na,na,1,14,14,0,0,0,0,14,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=351077907&idc=2621&servicio=4&costo=37660,Milenio; El Universal; El Financiero; Exc�lsior,na,na,na,na,na,na,1,17,0
grupo_uno,2019,12/05/19,Jalisco,14,na,Zapopan,120," calle San Antonio y El Campanario,  en la colonia el campanario",na,na,1,27,na,na,0,0,0,27,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=353665607&idc=2621&servicio=4&costo=9864,Exc�lsior; R�cord; Milenio; El Sol de M�xico; La Prensa; La Jornada,na,na,na,na,na,na,1,27,0
grupo_dos,2019,20/12/19,Veracruz de Ignacio de la Llave,30,na,Emiliano Zapata,65,"en la barranca de Cerro Gordo, a 27 kil�metros de Xalapa",na,na,1,5,na,na,0,0,0,5,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=376380471&idc=2621&servicio=4&costo=8772,Exc�lsior,na,na,na,na,na,na,1,5,0
grupo_dos,2019,25/05/19,Veracruz de Ignacio de la Llave,30,na,J�ltipan ,89,na,na,na,1,3,na,na,0,0,0,3,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=355381987&idc=2621&servicio=4&costo=28770,La Jornada,na,na,na,na,na,na,1,3,0
grupo_uno,2019,08/03/19,Veracruz de Ignacio de la Llave,30,na,R�o Blanco,138,"predio localizado en la colonia venustiano carranza, en el cerro los arenales",na,na,1,12,na,na,0,0,0,12,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=349045541&idc=2621&servicio=4&costo=38843,El Universal; Exc�lsior; Metro; Reforma; Milenio; El Financiero,na,na,na,na,na,na,9,16,0
grupo_uno,2019,30/04/19,Veracruz de Ignacio de la Llave,30,na,�rsulo Galv�n,191,predio La Guapota,na,na,72,na,na,na,1,na,na,na,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=359085107&idc=2621&servicio=4&costo=20875,La Jornada; La Raz�n; Proceso; El Sol de M�xico; Exc�lsior ,na,na,na,na,na,"Se reporta el hallazgo de fosas, pero no si se localizaron cuerpos o restos ",80,na,na
grupo_dos,2019,28/11/19,Michoacán de Ocampo,16,na,Jacona ,43,"predio La Guenumera, en la localidad de El Platanal, y en una zanja cerca de dicha zona",na,na,2,3,3,0,0,0,0,3,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=373845496&idc=2621&servicio=4&costo=24080,El Sol de M�xico; El Universal,na,na,na,na,na,na,2,3,0
grupo_uno,2019,09/04/19,Nayarit,18,na,Xalisco,8,predio conocido como la saucera,na,na,2,35,na,na,0,0,0,35,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=353718250&idc=2621&servicio=4&costo=96782,La Jornada; Ovaciones; Reforma; El D�a; El Sol de M�xico; El Heraldo de M�xico ,na,na,na,na,na,na,2,36,0
grupo_dos,2019,29/07/19,Puebla,21,santa maria tianguistenco,Huejotzingo,74,na,na,na,1,7,1,na,0,0,0,7,1,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=361689987&idc=2621&servicio=4&costo=18228,24 Horas,na,na,na,na,na,"La nota mencioan que las autoridades calculan que podr�a haber 33 cuerpos m�s, pero no lo confirma ",1,7,0
grupo_dos,2019,09/11/19,San Luis Potosí,24,na,Moctezuma ,22,na,na,na,26,na,na,na,0,0,na,na,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=372072383&idc=2621&servicio=4&costo=19656,Ovaciones,na,na,na,na,na,"Todav�a no iniciaban las exhumaciones, por eso no se reportan cuerpos o restos. La nota solo menciona que podr�a haber restos de 10 a 12 personas ",26,na,na
grupo_uno,2019,09/03/19,Sinaloa,25,na,Ahome,1,na,na,na,na,5,na,na,0,0,0,5,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=347276772&idc=2621&servicio=4&costo=3397,El Sol de M�xico; Exc�lsior,na,na,na,na,na,na,na,5,0
grupo_dos,2019,14/04/19,Sinaloa,25,juan jos� r�os,Ahome,1,na,na,na,na,15,na,na,0,0,0,15,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=351079045&idc=2621&servicio=4&costo=3380,El D�a; Reforma,na,na,na,na,na,na,na,15,0
grupo_uno,2019,09/07/19,Sinaloa,25,na,Ahome,1,"predio El Guachapori, en las inmediaciones de Cobayme",na,na,4,9,3,na,0,0,0,9,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=360730964&idc=2621&servicio=4&costo=20264,Uno m�s Uno; La Jornada,na,na,na,na,na,na,4,9,0
grupo_dos,2019,25/09/19,Sinaloa,25,na,Ahome,1,"en las inmediaciones de Las Grullas Margen Izquierda, O Colorado",na,na,1,5,4,1,0,0,0,5,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=368073653&idc=2621&servicio=4&costo=30940,Uno m�s Uno,na,na,na,na,na,na,1,5,0
grupo_dos,2019,08/10/19,Sinaloa,25,na,Ahome,1,"en el predio ubicado frente al dren �lamos, en el camino viejo al ejido Compuertas, en las inmediaciones del fraccionamiento Jardines del Bosque",na,na,2,na,na,na,1,na,na,na,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=369342504&idc=2621&servicio=4&costo=18904,Uno m�s Uno,na,na,na,na,na,"La nota menciona que se localizaron restos, pero no menciona el total",2,na,na
grupo_dos,2019,28/10/19,Sinaloa,25,na,Ahome,1,"predio El Guachapori, en las inmediaciones del ejido Cobayme",na,na,na,7,na,na,0,0,0,7,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=371100535&idc=2621&servicio=4&costo=31144,Uno m�s Uno,na,na,na,na,na,na,na,7,0
grupo_dos,2019,25/11/19,Sinaloa,25,Los Mochis ,Ahome,1,"en un predio al sur poniente de la ciudad de Los Mochis, en las inmediaciones del fraccionamiento Urbi del Rey",na,na,2,5,na,1,0,0,0,5,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=373347851&idc=2621&servicio=4&costo=17802,Exc�lsior; Uno m�s Uno,na,na,na,na,na,na,2,5,0
grupo_dos,2019,06/01/19,Sinaloa,25,na,Culiac�n,6,dentro de un campo agr�cola,na,na,1,0,na,na,1,1021,0,0,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=340692206&idc=2621&servicio=4&costo=101493,Reforma,na,na,na,na,na,na,1,0,1021
grupo_dos,2019,10/03/19,Sinaloa,25,na,Culiac�n,6,na,na,na,1,2,na,na,0,0,0,2,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=347277042&idc=2621&servicio=4&costo=38700,Exc�lsior,na,na,na,na,na,na,1,2,0
grupo_dos,2019,02/05/19,Sinaloa,25,na,Guasave,11,el hallazgo ocurri� en el poblado de casa blanca. ,na,na,1,11,na,na,0,0,0,11,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=352720656&idc=2621&servicio=4&costo=13050,R�cord; El Universal ,na,na,na,na,na,na,1,11,0
grupo_uno,2019,08/03/19,Sinaloa,25,na,Mazatlán,12,en las comunidades Miravalles y Palmillas,na,na,1,22,na,na,0,0,0,22,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=347583049&idc=2621&servicio=4&costo=28438,La Jornada; El Universal; El Exc�lsior; El Sol de M�xico; Uno m�s Uno,na,na,na,na,na,"Las notas mencionan que fueron localizadas en ambas comunidades, pero no desagregan cu�ntas fueron en cada una. Son comunidades colindantes",4,26,0
grupo_uno,2019,10/07/19,Sinaloa,25,na,Mazatlán,12,Comunidad de Palmillas ,na,na,1,1,na,na,0,0,0,1,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=359903472&idc=2621&servicio=4&costo=13158,La Jornada; Ovaciones,na,na,na,na,na,na,1,7,0
grupo_dos,2019,24/05/19,Sinaloa,25,na,Mazatlán,12,en un predio cerca de la avenida del delf�n,na,na,na,5,na,na,0,0,0,5,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=354886601&idc=2621&servicio=4&costo=28356,Uno m�s Uno,na,na,na,na,na,na,na,5,0
grupo_dos,2019,24/03/19,Sinaloa,25,na,Navolato,18,zona de las playas del Tambor,na,na,1,2,2,0,0,0,0,2,na,csv,http://www.especialistas.com.mx/genericas/detallenotaenlace.aspx?id=348732925&idc=2621&servicio=4&costo=10500,El Universal,na,na,na,na,na,na,1,2,0
